STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,PGTM,TAVG,TMAX,TMIN,TOBS,WDF2,WDF5,WSF2,WSF5
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2019-08-23,,,59,73,51,53,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2019-08-24,,,55,67,49,51,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2019-08-25,,,53,64,45,46,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2019-08-26,,,57,73,46,54,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2019-08-27,,,63,78,54,59,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2019-08-28,,,69,85,58,64,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2019-08-29,,,64,74,57,58,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2019-08-30,,,62,75,56,58,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2019-08-31,,,62,75,54,54,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2019-09-01,,,58,70,50,50,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2019-09-02,,,59,75,49,58,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2019-09-03,,,60,77,50,51,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2019-09-04,,,59,74,48,57,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2019-09-05,,,64,78,56,63,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2019-09-06,,,65,76,58,58,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2019-09-07,,,61,72,50,50,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2019-09-08,,,52,63,48,48,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2019-09-09,,,49,56,46,47,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2019-09-10,,,48,56,44,45,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2019-09-11,,,51,64,44,49,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2019-09-12,,,55,68,47,49,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2019-09-13,,,50,56,44,49,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2019-09-14,,,50,57,46,48,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2019-09-15,,,46,49,44,44,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2019-09-16,,,45,55,41,43,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2019-09-17,,,44,45,41,44,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2019-09-18,,,45,50,42,42,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2019-09-19,,,47,58,41,45,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2019-09-20,,,48,56,43,44,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2019-09-21,,,51,65,42,47,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2019-09-22,,,49,52,46,46,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2019-09-23,,,45,50,43,47,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2019-09-24,,,48,57,43,44,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2019-09-25,,,49,60,41,48,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2019-09-26,,,50,60,42,44,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2019-09-27,,,40,46,33,33,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2019-09-28,,,34,39,30,32,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2019-09-29,,,31,38,29,29,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2019-09-30,,,32,44,26,32,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2019-10-01,,,38,51,32,34,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2019-10-02,,,39,49,33,38,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2019-10-03,,,40,50,34,36,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2019-10-04,,,39,44,35,38,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2019-10-05,,,40,50,36,36,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2019-10-06,,,42,52,36,43,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2019-10-07,,,47,49,41,41,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2019-10-08,,,32,41,26,26,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2019-10-09,,,29,40,23,25,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2019-10-10,,,32,44,25,30,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2019-10-11,,,34,45,27,34,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2019-10-12,,,38,44,33,40,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2019-10-13,,,40,48,34,34,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2019-10-14,,,40,51,33,37,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2019-10-15,,,41,48,36,43,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2019-10-16,,,42,47,39,39,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2019-10-17,,,38,41,34,34,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2019-10-18,,,35,36,33,34,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2019-10-19,,,34,36,31,32,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2019-10-20,,,34,37,31,35,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2019-10-21,,,40,46,34,45,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2019-10-22,,,42,50,35,36,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2019-10-23,,,40,49,34,39,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2019-10-24,,,49,59,38,52,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2019-10-25,,,44,53,32,33,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2019-10-26,,,34,42,31,31,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2019-10-27,,,33,42,29,31,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2019-10-28,,,34,44,22,22,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2019-10-29,,,20,28,13,20,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2019-10-30,,,26,35,20,28,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2019-10-31,,,36,47,27,33,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2019-11-01,,,36,44,32,35,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2019-11-02,,,40,51,34,42,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2019-11-03,,,45,54,41,42,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2019-11-04,,,46,55,41,46,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2019-11-05,,,49,60,40,41,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2019-11-06,,,39,49,34,34,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2019-11-07,,,37,43,33,38,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2019-11-08,,,45,54,37,48,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2019-11-09,,,43,48,40,42,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2019-11-10,,,42,50,36,36,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2019-11-11,,,36,43,32,35,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2019-11-12,,,38,43,35,37,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2019-11-13,,,37,44,33,34,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2019-11-14,,,33,37,32,32,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2019-11-15,,,36,41,31,36,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2019-11-16,,,37,41,33,41,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2019-11-17,,,43,49,38,38,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2019-11-18,,,39,44,34,35,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2019-11-19,,,35,40,32,32,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2019-11-20,,,33,40,29,30,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2019-11-21,,,32,40,27,33,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2019-11-22,,,36,46,29,38,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2019-11-23,,,38,41,35,36,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2019-11-24,,,32,38,29,29,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2019-11-25,,,27,33,22,24,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2019-11-26,,,23,26,20,22,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2019-11-27,,,21,26,12,15,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2019-11-28,,,17,27,13,16,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2019-11-29,,,19,30,14,17,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2019-11-30,,,18,27,13,15,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2019-12-01,,,20,24,15,24,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2019-12-02,,,35,39,24,36,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2019-12-03,,,37,39,33,38,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2019-12-04,,,38,40,35,35,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2019-12-05,,,33,36,31,31,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2019-12-06,,,31,33,26,33,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2019-12-07,,,34,37,31,36,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2019-12-08,,,34,41,30,30,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2019-12-09,,,33,44,29,31,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2019-12-10,,,31,35,26,31,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2019-12-11,,,31,36,27,27,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2019-12-12,,,32,35,27,31,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2019-12-13,,,31,36,27,29,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2019-12-14,,,28,33,25,25,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2019-12-15,,,26,33,21,23,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2019-12-16,,,26,30,20,27,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2019-12-17,,,27,32,24,26,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2019-12-18,,,25,29,22,24,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2019-12-19,,,27,35,23,35,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2019-12-20,,,36,38,34,36,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2019-12-21,,,34,37,29,29,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2019-12-22,,,31,33,29,32,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2019-12-23,,,29,33,22,26,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2019-12-24,,,24,32,21,22,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2019-12-25,,,22,26,19,20,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2019-12-26,,,22,26,18,22,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2019-12-27,,,27,33,22,27,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2019-12-28,,,27,29,24,24,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2019-12-29,,,25,31,20,29,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2019-12-30,,,30,36,22,33,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2019-12-31,,,36,40,32,38,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2020-01-01,,,34,39,30,30,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2020-01-02,,,29,35,25,34,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2020-01-03,,,39,48,34,34,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2020-01-04,,,28,34,26,28,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2020-01-05,,,27,31,26,28,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2020-01-06,,,33,36,28,35,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2020-01-07,,,35,41,32,33,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2020-01-08,,,26,33,22,23,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2020-01-09,,,21,31,17,18,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2020-01-10,,,23,28,18,26,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2020-01-11,,,28,33,24,26,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2020-01-12,,,24,29,18,18,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2020-01-13,,,18,25,14,15,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2020-01-14,,,15,21,9,16,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2020-01-15,,,13,18,9,18,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2020-01-16,,,22,31,14,20,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2020-01-17,,,21,28,17,21,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2020-01-18,,,25,30,21,26,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2020-01-19,,,30,34,25,29,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2020-01-20,,,30,35,27,29,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2020-01-21,,,30,32,28,31,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2020-01-22,,,31,33,29,31,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2020-01-23,,,34,38,31,35,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2020-01-24,,,34,38,21,33,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2020-01-25,,,32,38,27,28,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2020-01-26,,,32,36,27,31,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2020-01-27,,,30,38,27,29,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2020-01-28,,,32,38,29,32,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2020-01-29,,,31,35,25,26,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2020-01-30,,,31,39,23,39,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2020-01-31,,,42,47,37,45,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2020-02-01,,,33,47,21,21,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2020-02-02,,,22,35,17,20,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2020-02-03,,,22,31,17,17,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2020-02-04,,,24,31,16,31,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2020-02-05,,,34,38,24,35,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2020-02-06,,,34,36,33,34,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2020-02-07,,,35,40,29,30,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2020-02-08,,,30,35,24,24,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2020-02-09,,,28,38,22,27,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2020-02-10,,,31,42,25,33,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2020-02-11,,,32,36,28,31,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2020-02-12,,,32,44,27,30,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2020-02-13,,,31,38,27,28,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2020-02-14,,,29,36,26,27,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2020-02-15,,,31,36,27,30,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2020-02-16,,,27,33,24,25,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2020-02-17,,,25,35,20,21,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2020-02-18,,,24,37,16,21,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2020-02-19,,,25,38,20,21,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2020-02-20,,,26,39,20,26,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2020-02-21,,,33,45,25,33,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2020-02-22,,,34,44,30,31,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2020-02-23,,,29,34,27,27,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2020-02-24,,,26,36,22,23,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2020-02-25,,,30,40,23,35,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2020-02-26,,,35,44,31,33,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2020-02-27,,,39,51,33,37,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2020-02-28,,,39,52,29,29,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2020-02-29,,,28,37,21,24,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2020-03-01,,,26,38,19,27,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2020-03-02,,,33,42,27,34,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2020-03-03,,,35,46,32,33,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2020-03-04,,,32,40,27,32,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2020-03-05,,,36,48,29,34,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2020-03-06,,,35,41,31,31,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2020-03-07,,,30,39,25,25,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2020-03-08,,,28,40,21,24,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2020-03-09,,,30,44,22,27,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2020-03-10,,,33,40,27,32,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2020-03-11,,,32,42,26,27,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2020-03-12,,,30,42,24,25,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2020-03-13,,,26,28,21,22,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2020-03-14,,,19,31,12,12,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2020-03-15,,,22,36,11,25,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2020-03-16,,,35,49,24,34,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2020-03-17,,,36,45,31,33,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2020-03-18,,,38,52,31,33,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2020-03-19,,,39,52,32,36,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2020-03-20,,,41,55,33,35,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2020-03-21,,,39,53,33,35,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2020-03-22,,,39,52,31,35,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2020-03-23,,,32,42,28,29,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2020-03-24,,,30,39,26,27,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2020-03-25,,,30,40,25,27,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2020-03-26,,,30,37,24,30,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2020-03-27,,,34,42,29,33,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2020-03-28,,,36,42,33,35,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2020-03-29,,,35,42,32,33,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2020-03-30,,,31,38,27,28,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2020-03-31,,,29,40,25,26,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2020-04-01,,,29,42,23,24,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2020-04-02,,,28,40,22,26,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2020-04-03,,,26,34,22,22,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2020-04-04,,,28,36,21,29,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2020-04-05,,,33,41,26,32,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2020-04-06,,,38,51,31,31,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2020-04-07,,,39,52,31,35,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2020-04-08,,,44,59,34,41,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2020-04-09,,,49,65,41,42,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2020-04-10,,,46,57,37,38,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2020-04-11,,,38,49,32,32,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2020-04-12,,,36,50,27,30,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2020-04-13,,,38,53,29,36,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2020-04-14,,,43,56,34,39,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2020-04-15,,,40,53,35,35,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2020-04-16,,,41,53,33,38,,,,
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8,2020-04-17,,,45,60,36,42,,,,
